1399,WWE '13,PS3,2012,Action,2012,THQ,0.51,0.62,0.0,0.26,1.39
1400,Deus Ex: Human Revolution,X360,2011,Shooter,2011,Square Enix,0.76,0.48,0.02,0.12,1.39
1381,Call of Duty: Black Ops,Wii,2010,Shooter,2010,Activision,0.82,0.47,0.0,0.12,1.4
1382,Spider-Man: The Movie,XB,2002,Action,2002,Activision,1.07,0.28,0.0,0.05,1.4
1383,Need For Speed: Undercover,PS2,2008,Racing,2008,Electronic Arts,0.38,0.08,0.03,0.93,1.4
1384,2Xtreme,PS,1996,Sports,1996,Sony Computer Entertainment,1.15,0.2,0.0,0.05,1.4
1385,Far Cry 2,PS3,2008,Action,2008,Ubisoft,0.43,0.7,0.01,0.27,1.4
1386,Sonic Advance 3,GBA,2004,Platform,2004,THQ,0.74,0.52,0.08,0.06,1.4
1387,Final Fantasy III,NES,1990,Role-Playing,1990,SquareSoft,0.0,0.0,1.39,0.01,1.4
1388,Battlefield 4,PC,2013,Shooter,2013,Electronic Arts,0.38,0.86,0.0,0.16,1.4
1389,Colin McRae Rally 3,PS2,2002,Racing,2002,Codemasters,0.03,1.05,0.02,0.3,1.4
1367,Tomb Raider (2013),PS4,2014,Action,2014,Square Enix,0.47,0.64,0.06,0.25,1.41
1368,LEGO Star Wars II: The Original Trilogy,PSP,2006,Action,2006,LucasArts,0.58,0.51,0.0,0.32,1.41
1369,Toy Story 3: The Video Game,Wii,2010,Action,2010,Disney Interactive Studios,0.64,0.63,0.0,0.14,1.41
1370,Fight Night Round 4,X360,2009,Fighting,2009,Electronic Arts,0.95,0.34,0.0,0.13,1.41
1371,LEGO Star Wars: The Video Game,GC,2005,Action,2005,Eidos Interactive,1.09,0.28,0.0,0.04,1.41
1372,Injustice: Gods Among Us,X360,2013,Fighting,2013,Warner Bros. Interactive Entertainment,0.97,0.34,0.0,0.11,1.41
1373,Madden NFL 15,PS3,2014,Sports,2014,Electronic Arts,1.07,0.15,0.0,0.19,1.41
1374,Disney's The Lion King,GEN,1994,Platform,1994,Virgin Interactive,0.97,0.37,0.03,0.05,1.41
1375,Ridge Racer,PSP,2004,Racing,2004,Sony Computer Entertainment,0.36,0.45,0.32,0.28,1.41
1376,Metroid: Other M,Wii,2010,Action,2010,Nintendo,0.87,0.31,0.13,0.1,1.41
1377,Knockout Kings 2000,PS,1999,Fighting,1999,Electronic Arts,1.02,0.34,0.0,0.05,1.41
1378,Gran Turismo 4 Prologue,PS2,2003,Racing,2003,Sony Computer Entertainment,0.0,0.47,0.77,0.17,1.41
1379,Twisted Metal: Black,PS2,2001,Racing,2001,Sony Computer Entertainment,1.19,0.17,0.0,0.05,1.41
1380,NASCAR 2005: Chase for the Cup,PS2,2004,Racing,2004,Electronic Arts,0.69,0.54,0.0,0.18,1.41
1355,Dragon Quest VII: Warriors of Eden,3DS,2013,Role-Playing,2013,Square Enix,0.07,0.04,1.3,0.01,1.42
1356,Cabela's Big Game Hunter,PS2,2002,Sports,2002,Activision,0.7,0.54,0.0,0.18,1.42
1357,UFC Undisputed 2010,PS3,2010,Fighting,2010,THQ,0.8,0.41,0.02,0.19,1.42
1358,NBA Live 06 (Weekly american sales),PS2,2005,Sports,2005,Electronic Arts,1.35,0.05,0.0,0.02,1.42
1359,The Legend of Zelda: The Minish Cap,GBA,2004,Action,2004,Nintendo,0.89,0.22,0.22,0.1,1.42
1360,NFL Street,PS2,2004,Sports,2004,Electronic Arts,1.15,0.08,0.0,0.19,1.42
1361,Sonic Generations,X360,2011,Platform,2011,Sega,0.71,0.57,0.0,0.14,1.42
1362,Super Metroid,SNES,1994,Action,1994,Nintendo,0.57,0.12,0.71,0.02,1.42
1363,Pro Yakyuu Family Stadium '87,NES,1987,Sports,1987,Namco Bandai Games,0.12,0.0,1.3,0.0,1.42
1364,Dead Space,X360,2008,Action,2008,Electronic Arts,0.89,0.4,0.0,0.13,1.42
1365,Resident Evil (Remake),GC,2002,Action,2002,Capcom,0.63,0.38,0.35,0.05,1.42
1366,Inazuma Eleven 2,DS,2009,Role-Playing,2009,Nintendo,0.0,0.21,1.18,0.03,1.42
1347,Frogger 2: Swampy's Revenge,PS,1999,Action,1999,Hasbro Interactive,0.8,0.54,0.0,0.09,1.43
1348,Disney Infinity,X360,2013,Action,2013,Disney Interactive Studios,0.96,0.37,0.0,0.11,1.43
1349,LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Action,2009,Activision,0.91,0.39,0.0,0.13,1.43
1350,Sonic's Ultimate Genesis Collection,X360,2009,Misc,2009,Sega,0.85,0.46,0.0,0.13,1.43
1351,Tiger Woods PGA Tour 09 All-Play,Wii,2008,Sports,2008,Electronic Arts,0.81,0.48,0.0,0.14,1.43
1352,Disney's DuckTales,GB,1988,Platform,1988,Capcom,0.82,0.23,0.35,0.03,1.43
1353,Classic NES Series: Super Mario Bros.,GBA,2004,Platform,2004,Nintendo,0.0,0.0,1.39,0.03,1.43
1354,Triple Play 2000,PS,1999,Sports,1999,Electronic Arts,0.79,0.54,0.0,0.09,1.43
1334,Hello Kitty Party,DS,2007,Misc,2007,Rising Star Games,0.79,0.53,0.0,0.13,1.44
1335,SingStar Pop,PS2,2007,Misc,2007,Sony Computer Entertainment,0.04,1.08,0.0,0.32,1.44
1336,Sonic Rivals,PSP,2006,Racing,2006,Sega,0.73,0.42,0.0,0.28,1.44
1337,SimCity (2013),PC,2013,Simulation,2013,Electronic Arts,0.48,0.77,0.0,0.19,1.44
1338,Kirby Super Star,SNES,1996,Platform,1996,Nintendo,0.26,0.07,1.09,0.02,1.44
1339,Far Cry 4,PS3,2014,Shooter,2014,Ubisoft,0.33,0.79,0.08,0.23,1.44
1340,WWE SmackDown vs Raw 2008,X360,2007,Fighting,2007,THQ,0.92,0.38,0.0,0.13,1.44
1341,Kinect Joy Ride,X360,2010,Racing,2010,Microsoft Game Studios,0.92,0.4,0.0,0.12,1.44
1342,Rayman Raving Rabbids,Wii,2006,Misc,2006,Ubisoft,1.23,0.07,0.02,0.11,1.44
1343,Need for Speed Rivals,PS3,2013,Racing,2013,Electronic Arts,0.33,0.74,0.05,0.31,1.44
1344,Tiger Woods PGA Tour 2005,PS2,2004,Sports,2004,Electronic Arts,1.03,0.32,0.0,0.09,1.44
1345,Dead Space 2,PS3,2011,Shooter,2011,Electronic Arts,0.73,0.5,0.0,0.21,1.44
1346,NCAA Football 2003,PS2,2002,Sports,2002,Electronic Arts,1.16,0.08,0.0,0.19,1.44
1317,Onimusha 3: Demon Siege,PS2,2004,Action,2004,Capcom,0.37,0.47,0.54,0.07,1.45
1318,Diablo III,X360,2013,Role-Playing,2013,Activision,0.89,0.44,0.0,0.12,1.45
1319,Batman: Arkham Knight,XOne,2015,Action,2015,Warner Bros. Interactive Entertainment,0.86,0.46,0.0,0.13,1.45
1320,BioShock,PS3,2008,Shooter,2008,Take-Two Interactive,0.75,0.49,0.01,0.21,1.45
1321,Red Dead Revolver,PS2,2004,Shooter,2004,Take-Two Interactive,0.71,0.55,0.0,0.19,1.45
1322,Anno 2070,PC,2011,Strategy,2011,Ubisoft,0.0,1.13,0.0,0.32,1.45
1323,Resident Evil: Outbreak,PS2,2003,Action,2003,Capcom,0.54,0.35,0.46,0.1,1.45
1324,Smarty Pants,Wii,2007,Misc,2007,Electronic Arts,0.53,0.76,0.0,0.16,1.45
1325,Tamagotchi,GB,1996,Simulation,1996,Namco Bandai Games,0.0,0.0,1.44,0.01,1.45
1326,4 Nin uchi Mahjong,NES,1984,Misc,1984,Nintendo,0.0,0.0,1.45,0.0,1.45
1327,Dragon Ball Z,SNES,1993,Fighting,1993,Namco Bandai Games,0.0,0.0,1.45,0.0,1.45
1328,Game de Hakken!! Tamagotchi 2,GB,1997,Simulation,1997,Namco Bandai Games,0.0,0.0,1.44,0.01,1.45
1329,Namco Museum 64,N64,1999,Misc,1999,Namco Bandai Games,1.24,0.17,0.03,0.01,1.45
1330,Hasbro Family Game Night,Wii,2008,Puzzle,2008,Electronic Arts,0.97,0.34,0.0,0.13,1.45
1331,Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,2010,Square Enix,0.11,0.08,1.24,0.02,1.45
1332,Tony Hawk's American Wasteland (Weekly american sales),PS2,2005,Sports,2005,Activision,1.38,0.05,0.0,0.02,1.45
1333,My Word Coach,DS,2007,Misc,2007,Ubisoft,0.37,0.9,0.0,0.18,1.45
1299,Xenogears,PS,1998,Role-Playing,1998,SquareSoft,0.29,0.19,0.89,0.1,1.46
1300,The SpongeBob SquarePants Movie,GBA,2004,Platform,2004,THQ,1.02,0.38,0.0,0.06,1.46
1301,Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,2012,Ubisoft,0.93,0.4,0.02,0.12,1.46
1302,Battlefield: Bad Company,X360,2008,Shooter,2008,Electronic Arts,0.81,0.46,0.04,0.15,1.46
1303,Midway Arcade Treasures,PS2,2003,Misc,2003,Midway Games,0.72,0.56,0.0,0.19,1.46
1304,Wall-E,DS,2008,Platform,2008,THQ,0.46,0.83,0.0,0.17,1.46
1306,Homefront,X360,2011,Shooter,2011,THQ,0.83,0.48,0.02,0.12,1.46
1307,Super Monkey Ball,GC,2001,Puzzle,2001,Atari,0.95,0.37,0.1,0.04,1.46
1308,Donkey Kong,2600,1981,Platform,1981,Coleco,1.36,0.08,0.0,0.02,1.46
1309,Mortal Kombat 4,PS,1998,Fighting,1998,GT Interactive,0.81,0.55,0.0,0.1,1.46
1310,Mario Superstar Baseball,GC,2005,Sports,2005,Nintendo,0.93,0.24,0.25,0.04,1.46
1311,Mass Effect 3,PS3,2012,Role-Playing,2012,Electronic Arts,0.63,0.59,0.03,0.21,1.46
1312,LEGO Batman 2: DC Super Heroes,Wii,2012,Action,2012,Warner Bros. Interactive Entertainment,0.94,0.4,0.0,0.11,1.46
1313,Medal of Honor: Warfighter,PS3,2012,Action,2012,Electronic Arts,0.47,0.65,0.06,0.28,1.46
1314,WCW vs the World,PS,1998,Fighting,1998,THQ,1.17,0.2,0.04,0.05,1.46
1315,SNK vs. Capcom: The Match of the Millennium,PSP,2006,Fighting,2006,Sega,0.53,0.58,0.0,0.35,1.46
1316,LEGO City Undercover,3DS,2013,Platform,2013,Nintendo,0.51,0.75,0.07,0.12,1.46
1287,Imagine: Master Chef,DS,2007,Simulation,2007,Ubisoft,0.39,0.92,0.0,0.17,1.47
1288,Assassin's Creed III: Liberation,PSV,2012,Action,2012,Ubisoft,0.58,0.55,0.06,0.28,1.47
1289,SoulCalibur IV,PS3,2008,Fighting,2008,Ubisoft,0.72,0.41,0.14,0.2,1.47
1290,Mario Golf,N64,1999,Action,1999,Nintendo,0.62,0.18,0.65,0.02,1.47
1291,Disney Princess,GBA,2003,Platform,2003,THQ,1.04,0.37,0.0,0.06,1.47
1292,Fight Night Round 3,X360,2006,Fighting,2006,Electronic Arts,1.33,0.03,0.01,0.1,1.47
1293,Metal Gear Rising: Revengeance,PS3,2013,Action,2013,Konami Digital Entertainment,0.45,0.4,0.44,0.18,1.47
1294,Chrono Trigger,DS,2008,Role-Playing,2008,Square Enix,0.69,0.2,0.49,0.09,1.47
1295,Star Wars: The Force Unleashed II,X360,2010,Action,2010,LucasArts,0.95,0.4,0.0,0.12,1.47
1296,The House of the Dead 2 & 3 Return,Wii,2008,Shooter,2008,Sega,0.78,0.5,0.03,0.15,1.47
1297,Disney Princess: Magical Jewels,DS,2007,Adventure,2007,Disney Interactive Studios,1.15,0.2,0.0,0.12,1.47
1298,LittleBigPlanet PS Vita,PSV,2012,Platform,2012,Sony Computer Entertainment,0.4,0.72,0.02,0.33,1.47
1277,New Play Control! Mario Power Tennis,Wii,2009,Sports,2009,Nintendo,0.37,0.69,0.28,0.14,1.48
1278,Bratz: Forever Diamondz,DS,2006,Adventure,2006,THQ,0.43,0.88,0.0,0.18,1.48
1279,Dirge of Cerberus: Final Fantasy VII,PS2,2006,Shooter,2006,Square Enix,0.47,0.37,0.52,0.12,1.48
1280,Nintendo World Cup,NES,1990,Sports,1990,Nintendo,0.28,0.5,0.65,0.05,1.48
1281,WWF WrestleMania 2000,N64,1999,Fighting,1999,THQ,1.2,0.25,0.02,0.02,1.48
1282,Wario Land II,GB,1997,Platform,1997,Nintendo,0.7,0.35,0.39,0.04,1.48
1283,Mass Effect 2,PS3,2011,Role-Playing,2011,Electronic Arts,0.78,0.47,0.03,0.2,1.48
1284,Major League Baseball 2K5,PS2,2005,Sports,2005,Take-Two Interactive,0.72,0.56,0.0,0.19,1.48
1285,Fight Night 2004,PS2,2004,Fighting,2004,Electronic Arts,1.08,0.2,0.0,0.2,1.48
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004,Action,2004,Ubisoft,0.82,0.59,0.0,0.07,1.48
1268,Disney Sing It: Pop Hits,Wii,2009,Misc,2009,Disney Interactive Studios,1.08,0.28,0.0,0.13,1.49
1269,Final Fantasy: Crystal Chronicles,GC,2003,Role-Playing,2003,Nintendo,0.72,0.38,0.36,0.04,1.49
1270,Medal of Honor: Frontline,XB,2002,Shooter,2002,Electronic Arts,1.0,0.43,0.0,0.06,1.49
1271,Madden NFL 09,PS2,2008,Sports,2008,Electronic Arts,1.22,0.0,0.0,0.27,1.49
1272,Drawn To Life: SpongeBob SquarePants Edition,DS,2008,Adventure,2008,THQ,1.0,0.36,0.0,0.13,1.49
1273,Banjo-Tooie,N64,2000,Platform,2000,Nintendo,0.82,0.36,0.25,0.06,1.49
1274,Buzz! The BIG Quiz,PS2,2006,Misc,2006,Sony Computer Entertainment,0.0,1.1,0.0,0.39,1.49
1275,007: Quantum of Solace,X360,2008,Action,2008,Activision,0.82,0.52,0.01,0.14,1.49
1276,The Sims 3,Wii,2010,Simulation,2010,Electronic Arts,0.61,0.73,0.0,0.15,1.49
1253,SoulCalibur II,GC,2003,Fighting,2003,Namco Bandai Games,0.99,0.32,0.11,0.08,1.5
1254,Resistance 3,PS3,2011,Shooter,2011,Sony Computer Entertainment,0.64,0.58,0.05,0.23,1.5
1255,Tokyo Xtreme Racer Zero,PS2,2000,Racing,2000,Crave Entertainment,0.66,0.52,0.15,0.17,1.5
1256,Final Fantasy XIV: A Realm Reborn,PC,2010,Role-Playing,2010,Square Enix,0.86,0.48,0.0,0.17,1.5
1257,NFL Blitz,PS,1998,Sports,1998,Midway Games,1.41,0.05,0.0,0.04,1.5
1258,Red Faction II,PS2,2002,Shooter,2002,THQ,0.49,0.78,0.0,0.23,1.5
1259,Super Scribblenauts,DS,2010,Puzzle,2010,Warner Bros. Interactive Entertainment,1.08,0.31,0.0,0.11,1.5
1260,Madden NFL 2001,PS2,2000,Sports,2000,Electronic Arts,1.19,0.07,0.05,0.2,1.5
1261,WWF No Mercy,N64,2000,Fighting,2000,THQ,1.2,0.27,0.02,0.02,1.5
1262,Ice Climber,NES,1985,Platform,1985,Nintendo,0.46,0.1,0.92,0.02,1.5
1263,Sonic CD,SCD,1993,Platform,1993,Sega,1.0,0.36,0.09,0.05,1.5
1264,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986,Platform,1986,Hudson Soft,0.0,0.0,1.5,0.0,1.5
1265,Dead Rising 2,X360,2010,Action,2010,Capcom,0.75,0.53,0.09,0.12,1.5
1266,Rock Band 2,PS3,2008,Misc,2008,MTV Games,1.13,0.2,0.0,0.16,1.5
1267,Pac-Man World,PS,1998,Action,1998,Namco Bandai Games,1.21,0.14,0.1,0.04,1.5
1242,Pac-Man World 2,PS2,2002,Action,2002,Namco Bandai Games,1.26,0.05,0.0,0.21,1.51
1243,Madden NFL 15,XOne,2014,Sports,2014,Electronic Arts,1.3,0.09,0.0,0.12,1.51
1244,Sonic & Sega All-Stars Racing,Wii,2010,Racing,2010,Sega,0.65,0.71,0.0,0.15,1.51
1245,LEGO Star Wars III: The Clone Wars,X360,2011,Action,2011,LucasArts,0.84,0.54,0.0,0.13,1.51
1246,Football Manager 2012,PC,2011,Sports,2011,Sega,0.02,1.16,0.0,0.34,1.51
1247,Puzzle & Dragons,3DS,2013,Role-Playing,2013,GungHo,0.0,0.0,1.51,0.0,1.51
1248,Mega Man 2,NES,1988,Action,1988,Capcom,0.93,0.15,0.42,0.01,1.51
1249,Simpsons Wrestling,PS,2001,Fighting,2001,Electronic Arts,0.23,1.16,0.0,0.11,1.51
1250,NBA Live 98,PS,1997,Sports,1997,Electronic Arts,1.41,0.06,0.0,0.04,1.51
1251,The Simpsons Game,PS2,2007,Action,2007,Electronic Arts,0.35,0.03,0.0,1.13,1.51
1252,Monopoly,PS,1997,Misc,1997,Hasbro Interactive,1.18,0.27,0.0,0.05,1.51
1229,Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,2014,Nintendo,0.73,0.52,0.15,0.12,1.52
1230,Dead Space 2,X360,2011,Shooter,2011,Electronic Arts,0.94,0.45,0.0,0.13,1.52
1231,Sonic Rivals 2,PSP,2007,Racing,2007,Sega,0.44,0.69,0.0,0.39,1.52
1232,Knockout Kings,PS,1997,Fighting,1997,Electronic Arts,1.07,0.39,0.0,0.06,1.52
1233,The Simpsons Skateboarding,PS2,2002,Sports,2002,Electronic Arts,0.36,0.9,0.0,0.27,1.52
1234,NASCAR 98,PS,1996,Racing,1996,Electronic Arts,1.43,0.05,0.0,0.04,1.52
1235,F1 Race,NES,1984,Racing,1984,Nintendo,0.0,0.0,1.52,0.0,1.52
1236,Xevious,NES,1984,Shooter,1984,Namco Bandai Games,0.18,0.06,1.27,0.01,1.52
1237,NASCAR 99,PS,1998,Racing,1998,Electronic Arts,1.45,0.04,0.0,0.04,1.52
1238,NBA Live 2000,PS,1998,Sports,1998,Electronic Arts,1.43,0.05,0.0,0.03,1.52
1239,Mafia II,PS3,2010,Action,2010,Take-Two Interactive,0.5,0.72,0.04,0.26,1.52
1240,Call of Duty 3,PS3,2006,Shooter,2006,Activision,0.6,0.63,0.03,0.26,1.52
1241,Super Monkey Ball 2,GC,2002,Puzzle,2002,Atari,1.11,0.31,0.06,0.04,1.52
1219,Call of Duty: Black Ops II,PC,2012,Shooter,2012,Activision,0.63,0.69,0.0,0.21,1.53
1220,Fight Night Round 4,PS3,2009,Fighting,2009,Electronic Arts,0.92,0.41,0.0,0.21,1.53
1221,MySims Kingdom,Wii,2008,Simulation,2008,Electronic Arts,0.71,0.65,0.01,0.17,1.53
1222,The Simpsons Game,DS,2007,Action,2007,Electronic Arts,0.57,0.79,0.0,0.17,1.53
1223,Mortal Kombat 3,SNES,1994,Fighting,1994,Acclaim Entertainment,1.19,0.29,0.0,0.05,1.53
1224,NFL GameDay 99,PS,1998,Sports,1998,989 Studios,1.44,0.05,0.0,0.04,1.53
1225,Call of Duty: Modern Warfare: Reflex Edition,Wii,2009,Shooter,2009,Activision,0.95,0.43,0.0,0.14,1.53
1226,FIFA 17,XOne,2016,Sports,2016,Electronic Arts,0.17,1.26,0.0,0.1,1.53
1227,Mario Golf: Toadstool Tour,GC,2003,Sports,2003,Nintendo,1.09,0.15,0.25,0.04,1.53
1228,Tiger Woods 99 PGA Tour Golf,PS,1997,Sports,1997,Electronic Arts,0.85,0.58,0.0,0.1,1.53
1210,Dead Rising 3,XOne,2013,Action,2013,Microsoft Game Studios,1.06,0.35,0.01,0.12,1.54
1211,Resident Evil: The Umbrella Chronicles,Wii,2007,Action,2007,Capcom,0.68,0.43,0.29,0.14,1.54
1212,Fire Emblem Fates,3DS,2015,Role-Playing,2015,Nintendo,0.71,0.22,0.52,0.1,1.54
1213,Dark Cloud,PS2,2000,Role-Playing,2000,Sony Computer Entertainment,0.83,0.44,0.08,0.19,1.54
1214,Warcraft III: The Frozen Throne,PC,2003,Strategy,2003,Activision,0.58,0.87,0.0,0.09,1.54
1215,Tom Clancy's Ghost Recon Advanced Warfighter,X360,2006,Shooter,2006,Ubisoft,1.4,0.02,0.02,0.1,1.54
1216,Disney Fairies: Tinker Bell,DS,2008,Adventure,2008,Disney Interactive Studios,0.86,0.52,0.01,0.15,1.54
1217,MVP Baseball 2005,PS2,2005,Sports,2005,Electronic Arts,1.26,0.07,0.0,0.21,1.54
1218,Die Hard Trilogy,PS,1996,Shooter,1996,Fox Interactive,0.85,0.58,0.0,0.1,1.54
1196,Mafia II,X360,2010,Action,2010,Take-Two Interactive,0.84,0.56,0.0,0.15,1.55
1197,Dishonored,PS3,2012,Action,2012,Bethesda Softworks,0.72,0.54,0.04,0.25,1.55
1198,Stuntman,PS2,2002,Racing,2002,Atari,0.76,0.59,0.0,0.2,1.55
1199,Tom Clancy's Rainbow Six 3,XB,2003,Shooter,2003,Ubisoft,0.91,0.57,0.0,0.07,1.55
1200,Active Life: Outdoor Challenge,Wii,2008,Sports,2008,Atari,0.79,0.44,0.19,0.14,1.55
1201,BioShock 2,PS3,2010,Shooter,2010,Take-Two Interactive,0.85,0.47,0.02,0.22,1.55
1202,007: The World is not Enough,N64,2000,Action,2000,Electronic Arts,1.13,0.38,0.02,0.03,1.55
1203,Spider-Man 2: Enter: Electro,PS,2001,Action,2001,Activision,0.57,0.87,0.02,0.09,1.55
1204,Watch Dogs,XOne,2014,Action,2014,Ubisoft,0.9,0.53,0.0,0.13,1.55
1205,Star Wars: The Force Unleashed II,PS3,2010,Action,2010,LucasArts,0.8,0.53,0.0,0.22,1.55
1206,Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,2011,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55
1207,Command & Conquer: Tiberian Sun,PC,1999,Strategy,1999,Westwood Studios,1.55,0.0,0.0,0.0,1.55
1208,LEGO Battles: Ninjago,DS,2011,Strategy,2011,Warner Bros. Interactive Entertainment,1.07,0.36,0.0,0.12,1.55
1209,Mario Party 10,WiiU,2015,Misc,2015,Nintendo,0.69,0.5,0.24,0.11,1.55
1186,Pro Evolution Soccer 2013,PS3,2012,Sports,2012,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
1187,Smuggler's Run,PS2,2000,Racing,2000,Take-Two Interactive,0.77,0.6,0.0,0.2,1.56
1188,Fight Night Round 3,PS2,2006,Fighting,2006,Electronic Arts,1.07,0.4,0.0,0.1,1.56
1189,Donkey Kong Classics,NES,1988,Platform,1988,Nintendo,0.59,0.14,0.81,0.02,1.56
1190,Twisted Metal,PS,1995,Action,1995,Sony Computer Entertainment,1.32,0.19,0.0,0.05,1.56
1191,Dark Souls III,PS4,2016,Role-Playing,2016,Namco Bandai Games,0.58,0.44,0.33,0.21,1.56
1192,Final Fight,SNES,1990,Action,1990,Capcom,0.67,0.17,0.69,0.03,1.56
1193,Dragon Quest Monsters 2,GB,2001,Role-Playing,2001,Enix Corporation,0.0,0.0,1.56,0.0,1.56
1194,Pokemon Pinball: Ruby & Sapphire,GBA,2003,Misc,2003,Nintendo,0.68,0.38,0.44,0.05,1.56
1195,LEGO Marvel Super Heroes,PS4,2013,Action,2013,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,1.56
1182,Pro Evolution Soccer 2010,PS2,2009,Sports,2009,Konami Digital Entertainment,0.1,0.18,0.12,1.16,1.57
1183,NCAA Football 2002,PS2,2001,Sports,2001,Electronic Arts,0.77,0.6,0.0,0.2,1.57
1184,Conflict: Desert Storm,PS2,2002,Shooter,2002,Gotham Games,0.98,0.53,0.0,0.06,1.57
1185,Mario Party 7,GC,2005,Misc,2005,Nintendo,0.95,0.11,0.46,0.04,1.57
1170,Wolfenstein: The New Order,PS4,2014,Shooter,2014,Bethesda Softworks,0.47,0.8,0.03,0.29,1.58
1171,Carnival Games: Mini Golf,Wii,2008,Sports,2008,Take-Two Interactive,0.87,0.56,0.0,0.15,1.58
1172,Guitar Hero: On Tour Decades,DS,2008,Misc,2008,Activision,0.85,0.58,0.0,0.16,1.58
1173,MySims Kingdom,DS,2008,Simulation,2008,Electronic Arts,0.81,0.6,0.01,0.17,1.58
1174,Jampack Summer 2K,PS,2000,Misc,2000,Sony Computer Entertainment,0.88,0.6,0.0,0.1,1.58
1175,Need for Speed: Most Wanted,X360,2012,Racing,2012,Electronic Arts,0.62,0.8,0.01,0.15,1.58
1176,Guitar Hero 5,Wii,2009,Misc,2009,Activision,0.94,0.49,0.0,0.15,1.58
1177,High School Musical 3: Senior Year,DS,2008,Misc,2008,Disney Interactive Studios,0.64,0.76,0.0,0.17,1.58
1178,Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,2012,Square Enix,0.88,0.26,0.34,0.09,1.58
1179,Hannah Montana: Music Jam,DS,2007,Action,2007,Disney Interactive Studios,1.06,0.37,0.0,0.15,1.58
1180,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009,Role-Playing,2009,Nintendo,0.58,0.44,0.44,0.12,1.58
1181,Spyro 2: Season of Flame,GBA,2002,Platform,2002,Vivendi Games,0.85,0.65,0.0,0.08,1.58
1160,ESPN NBA 2K5,PS2,2004,Sports,2004,Global Star,1.26,0.12,0.0,0.21,1.59
1161,Diablo,PC,1996,Role-Playing,1996,Activision,0.01,1.58,0.0,0.0,1.59
1162,The Legend of Zelda: Twilight Princess,GC,2006,Action,2006,Nintendo,1.15,0.36,0.04,0.04,1.59
1163,Soul Edge,PS,1996,Fighting,1996,Sony Computer Entertainment,0.61,0.41,0.46,0.1,1.59
1164,Devil May Cry 4,PS3,2008,Action,2008,Capcom,0.58,0.46,0.34,0.21,1.59
1165,Mario Bros.,2600,1982,Platform,1982,Atari,1.48,0.09,0.0,0.02,1.59
1166,Pro Evolution Soccer 2008,PS3,2007,Sports,2007,Konami Digital Entertainment,0.04,1.1,0.32,0.13,1.59
1167,SoulCalibur IV,X360,2008,Fighting,2008,Ubisoft,0.92,0.44,0.07,0.15,1.59
1168,LEGO Harry Potter: Years 1-4,X360,2010,Action,2010,Warner Bros. Interactive Entertainment,0.95,0.5,0.0,0.14,1.59
1169,NASCAR 2000,PS,1999,Racing,1999,Electronic Arts,0.88,0.6,0.0,0.1,1.59
1150,Dance Dance Revolution: Hottest Party 2,Wii,2008,Simulation,2008,Konami Digital Entertainment,0.95,0.48,0.01,0.15,1.6
1151,Moshi Monsters: Moshling Zoo,DS,2011,Misc,2011,Activision,0.4,0.99,0.0,0.22,1.6
1152,Dollar Dash,PS2,2005,Action,2005,Take-Two Interactive,1.3,0.23,0.0,0.07,1.6
1153,Far Cry 2,X360,2008,Action,2008,Ubisoft,0.71,0.69,0.02,0.18,1.6
1154,F-1 World Grand Prix,N64,1998,Racing,1998,Video System,0.46,0.96,0.09,0.08,1.6
1155,River Raid,2600,1981,Shooter,1981,Activision,1.49,0.09,0.0,0.02,1.6
1156,Silent Hill,PS,1999,Action,1999,Konami Digital Entertainment,0.71,0.48,0.3,0.1,1.6
1157,Dragon Quest V: Hand of the Heavenly Bride,DS,2008,Role-Playing,2008,Square Enix,0.19,0.02,1.36,0.02,1.6
1158,No Man's Sky,PS4,2016,Action,2016,Hello Games,0.58,0.74,0.02,0.26,1.6
1159,Sonic Heroes,GC,2003,Platform,2003,Sega,1.05,0.44,0.06,0.04,1.6
1141,Pokemon Battle Revolution,Wii,2006,Role-Playing,2006,Nintendo,0.8,0.38,0.3,0.13,1.61
1142,NFL Street 2,PS2,2004,Sports,2004,Electronic Arts,0.79,0.62,0.0,0.21,1.61
1143,Gears of War: Judgment,X360,2013,Shooter,2013,Microsoft Game Studios,0.92,0.53,0.03,0.13,1.61
1144,Baseball,GB,1989,Sports,1989,Nintendo,0.66,0.27,0.65,0.03,1.61
1145,Yu-Gi-Oh! Duel Monsters,GB,1998,Strategy,1998,Konami Digital Entertainment,0.0,0.0,1.61,0.01,1.61
1146,Super Mario Strikers,GC,2005,Sports,2005,Nintendo,0.98,0.38,0.2,0.04,1.61
1147,Buzz! The Music Quiz,PS2,2005,Misc,2005,Sony Computer Entertainment,0.0,1.18,0.0,0.43,1.61
